disease_efo,disease_name,gene_symbol,gene_id,gene_name,association_score,genetic_evidence_score,genetic_evidence_types
EFO_0005140,autoimmune disease,ABCB5,ENSG00000004846,ATP binding cassette subfamily B member 5,0.21257858911700786,0.33687869405611437,genetic_association
EFO_0005140,autoimmune disease,RNASEH2C,ENSG00000172922,ribonuclease H2 subunit C,0.20437804042916088,0.3361863574474287,genetic_association
EFO_0005140,autoimmune disease,DLG2,ENSG00000150672,discs large MAGUK scaffold protein 2,0.20768164529621122,0.3357734244154002,genetic_association
EFO_0005140,autoimmune disease,HMGB1P1,ENSG00000124097,high mobility group box 1 pseudogene 1,0.20400225757655696,0.33556822318925283,genetic_association
EFO_0005140,autoimmune disease,RAB5C,ENSG00000108774,"RAB5C, member RAS oncogene family",0.20507831624328948,0.3342986039994975,genetic_association
EFO_0005140,autoimmune disease,TMBIM1,ENSG00000135926,transmembrane BAX inhibitor motif containing 1,0.20632694968720594,0.3339672271698341,genetic_association
EFO_0005140,autoimmune disease,ATP6V1H,ENSG00000047249,ATPase H+ transporting V1 subunit H,0.2128430873819991,0.33350280743032346,genetic_association
EFO_0005140,autoimmune disease,RHPN2,ENSG00000131941,rhophilin Rho GTPase binding protein 2,0.20262455705322374,0.33330201044144375,genetic_association
EFO_0005140,autoimmune disease,MS4A13,ENSG00000204979,membrane spanning 4-domains A13,0.2024331460644943,0.3329871538994139,genetic_association
EFO_0005140,autoimmune disease,NPHP3,ENSG00000113971,nephrocystin 3,0.21919964238355952,0.3328934828917168,genetic_association
EFO_0005140,autoimmune disease,ATP6V0A4,ENSG00000105929,ATPase H+ transporting V0 subunit a4,0.20363551046891654,0.33277536304431093,genetic_association
EFO_0005140,autoimmune disease,FBXL20,ENSG00000108306,F-box and leucine rich repeat protein 20,0.20215657876134902,0.33253222168635305,genetic_association
EFO_0005140,autoimmune disease,FKBP1A,ENSG00000088832,FKBP prolyl isomerase 1A,0.45903143264776725,0.3324808060229609,genetic_association
EFO_0005140,autoimmune disease,CPT1B,ENSG00000205560,carnitine palmitoyltransferase 1B,0.20427105772558962,0.33230309881098063,genetic_association
EFO_0005140,autoimmune disease,DUSP29,ENSG00000188716,dual specificity phosphatase 29,0.20181436828612073,0.3319693114397054,genetic_association
EFO_0005140,autoimmune disease,ICE2,ENSG00000128915,interactor of little elongation complex ELL subunit 2,0.20163750941603809,0.331678392027862,genetic_association
EFO_0005140,autoimmune disease,PSORS1C1,ENSG00000204540,psoriasis susceptibility 1 candidate 1,0.20835799705615574,0.33078808806364535,genetic_association
EFO_0005140,autoimmune disease,IFT25,ENSG00000081870,intraflagellar transport 25,0.20098393241524293,0.33060330748968286,genetic_association
EFO_0005140,autoimmune disease,CCL17,ENSG00000102970,C-C motif chemokine ligand 17,0.22268066666757555,0.33031384971968164,genetic_association
EFO_0005140,autoimmune disease,ATG16L2,ENSG00000168010,autophagy related 16 like 2,0.20280859445757485,0.32956554445593916,genetic_association
EFO_0005140,autoimmune disease,GBA1,ENSG00000177628,glucosylceramidase beta 1,0.21946328083005553,0.32946675499105416,genetic_association
EFO_0005140,autoimmune disease,TAB2,ENSG00000055208,TGF-beta activated kinase 1 (MAP3K7) binding protein 2,0.20212285079193787,0.3288069505909919,genetic_association
EFO_0005140,autoimmune disease,NIF3L1,ENSG00000196290,NGG1 interacting factor 3 like 1,0.20163467995555262,0.32863408379215503,genetic_association
EFO_0005140,autoimmune disease,GPR31,ENSG00000120436,G protein-coupled receptor 31,0.199375377831854,0.32795735734254694,genetic_association
EFO_0005140,autoimmune disease,C8orf33,ENSG00000182307,chromosome 8 open reading frame 33,0.199375377831854,0.32795735734254694,genetic_association
EFO_0005140,autoimmune disease,SCYGR1,ENSG00000284629,small cysteine and glycine repeat containing 1,0.199375377831854,0.32795735734254694,genetic_association
EFO_0005140,autoimmune disease,MAU2,ENSG00000129933,MAU2 sister chromatid cohesion factor,0.19928077959239796,0.3278017504217795,genetic_association
EFO_0005140,autoimmune disease,SOX8,ENSG00000005513,SRY-box transcription factor 8,0.20288033202273778,0.3277629133265682,genetic_association
EFO_0005140,autoimmune disease,NFILZ,ENSG00000268480,NFIL3 like basic leucine zipper,0.19924868939066126,0.3277489644766312,genetic_association
EFO_0005140,autoimmune disease,METRN,ENSG00000103260,"meteorin, glial cell differentiation regulator",0.20957914062658006,0.32732613110182246,genetic_association
EFO_0005140,autoimmune disease,PRR9,ENSG00000203783,proline rich 9,0.19899163595985697,0.32732613110182246,genetic_association
EFO_0005140,autoimmune disease,PHYKPL,ENSG00000175309,5-phosphohydroxy-L-lysine phospho-lyase,0.19897581654360094,0.3273001093632986,genetic_association
EFO_0005140,autoimmune disease,RPL26L1,ENSG00000037241,ribosomal protein L26 like 1,0.19888987979059705,0.32715874993005145,genetic_association
EFO_0005140,autoimmune disease,EPCAM,ENSG00000119888,epithelial cell adhesion molecule,0.22350007669295835,0.3270848675009353,genetic_association
EFO_0005140,autoimmune disease,NEURL1,ENSG00000107954,neuralized E3 ubiquitin protein ligase 1,0.20399886469934922,0.326694035654227,genetic_association
EFO_0005140,autoimmune disease,KRAS,ENSG00000133703,"KRAS proto-oncogene, GTPase",0.4093955765821437,0.3263909803724172,genetic_association
EFO_0005140,autoimmune disease,PDHB,ENSG00000168291,pyruvate dehydrogenase E1 subunit beta,0.2000375265453014,0.3262749683038843,genetic_association
EFO_0005140,autoimmune disease,GAL3ST2,ENSG00000154252,galactose-3-O-sulfotransferase 2,0.19835071242294117,0.3262718605509081,genetic_association
EFO_0005140,autoimmune disease,BSN,ENSG00000164061,bassoon presynaptic cytomatrix protein,0.20081790794991,0.3261441074546282,genetic_association
EFO_0005140,autoimmune disease,CACHD1,ENSG00000158966,cache domain containing 1,0.19819380098197184,0.32601375314528597,genetic_association
EFO_0005140,autoimmune disease,GNG12,ENSG00000172380,G protein subunit gamma 12,0.19790809682701435,0.3255437915047836,genetic_association
EFO_0005140,autoimmune disease,CSF3,ENSG00000108342,colony stimulating factor 3,0.22019314860819875,0.32546916594921294,genetic_association
EFO_0005140,autoimmune disease,DOCK7,ENSG00000116641,dedicator of cytokinesis 7,0.20620661023144254,0.32515000128038074,genetic_association
EFO_0005140,autoimmune disease,MEI1,ENSG00000167077,meiotic double-stranded break formation protein 1,0.19729922840365663,0.32454224918162805,genetic_association
EFO_0005140,autoimmune disease,ERICH1,ENSG00000104714,glutamate rich 1,0.19748695123754434,0.3242431081913847,genetic_association
EFO_0005140,autoimmune disease,PACRG,ENSG00000112530,parkin coregulated,0.19711737138285965,0.3242431081913847,genetic_association
EFO_0005140,autoimmune disease,SUGP1,ENSG00000105705,SURP and G-patch domain containing 1,0.21775468778698698,0.3232331452262536,genetic_association
EFO_0005140,autoimmune disease,IDUA,ENSG00000127415,alpha-L-iduronidase,0.19721988448105715,0.32289190745975305,genetic_association
EFO_0005140,autoimmune disease,ZDHHC17,ENSG00000186908,zDHHC palmitoyltransferase 17,0.19618639314454392,0.32271171968142065,genetic_association
EFO_0005140,autoimmune disease,SRC,ENSG00000197122,"SRC proto-oncogene, non-receptor tyrosine kinase",0.20529028604105118,0.32134363964234985,genetic_association
EFO_0005140,autoimmune disease,GLUL,ENSG00000135821,glutamate-ammonia ligase,0.19829269623386142,0.320923420871389,genetic_association
EFO_0005140,autoimmune disease,SLC26A1,ENSG00000145217,solute carrier family 26 member 1,0.20309277740339657,0.32070683877856304,genetic_association
EFO_0005140,autoimmune disease,RSBN1,ENSG00000081019,round spermatid basic protein 1,0.19501088576745076,0.3198662031096063,genetic_association
EFO_0005140,autoimmune disease,CADM1,ENSG00000182985,cell adhesion molecule 1,0.19698406063597462,0.3193764726850254,genetic_association
EFO_0005140,autoimmune disease,KLRC4,ENSG00000183542,killer cell lectin like receptor C4,0.20486390719406938,0.3193080414406158,genetic_association
EFO_0005140,autoimmune disease,SETD1A,ENSG00000099381,"SET domain containing 1A, histone lysine methyltransferase",0.19409731063457317,0.31927533758303356,genetic_association
EFO_0005140,autoimmune disease,LMAN1,ENSG00000074695,"lectin, mannose binding 1",0.19354178393403357,0.3183615383435114,genetic_association
EFO_0005140,autoimmune disease,GBGT1,ENSG00000148288,"globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)",0.19380849016343096,0.31773637094321855,genetic_association
EFO_0005140,autoimmune disease,TBX2,ENSG00000121068,T-box transcription factor 2,0.1944504804658086,0.3174245519476886,genetic_association
EFO_0005140,autoimmune disease,FOXA3,ENSG00000170608,forkhead box A3,0.19374747836739747,0.31718006307334967,genetic_association
EFO_0005140,autoimmune disease,FGF21,ENSG00000105550,fibroblast growth factor 21,0.21457851660082047,0.31662134804271685,genetic_association
EFO_0005140,autoimmune disease,ANKRD36C,ENSG00000174501,ankyrin repeat domain 36C,0.19277831109753993,0.31649775270272834,genetic_association
EFO_0005140,autoimmune disease,ZIC5,ENSG00000139800,Zic family member 5,0.19238612878989453,0.31646057338388234,genetic_association
EFO_0005140,autoimmune disease,LYVE1,ENSG00000133800,lymphatic vessel endothelial hyaluronan receptor 1,0.19694055939595828,0.31590019429393734,genetic_association
EFO_0005140,autoimmune disease,SLC6A7,ENSG00000011083,solute carrier family 6 member 7,0.19229661758475292,0.3155534207512733,genetic_association
EFO_0005140,autoimmune disease,HSD3B7,ENSG00000099377,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7",0.19118320748847606,0.31448185918459454,genetic_association
EFO_0005140,autoimmune disease,WFS1,ENSG00000109501,wolframin ER transmembrane glycoprotein,0.205734194877816,0.3137820768384681,genetic_association
EFO_0005140,autoimmune disease,MEN1,ENSG00000133895,menin 1,0.24068268602498671,0.31334625354099394,genetic_association
EFO_0005140,autoimmune disease,PLA2G10,ENSG00000069764,phospholipase A2 group X,0.21326207655139798,0.31315643636501195,genetic_association
EFO_0005140,autoimmune disease,LARP6,ENSG00000166173,"La ribonucleoprotein 6, translational regulator",0.1909318119186216,0.31315643636501195,genetic_association
EFO_0005140,autoimmune disease,CTDSP2,ENSG00000175215,CTD small phosphatase 2,0.19037744213659458,0.31315643636501195,genetic_association
EFO_0005140,autoimmune disease,ARHGAP10,ENSG00000071205,Rho GTPase activating protein 10,0.19037744213659458,0.31315643636501195,genetic_association
EFO_0005140,autoimmune disease,CEP19,ENSG00000174007,centrosomal protein 19,0.20398383074159673,0.3122856781978428,genetic_association
EFO_0005140,autoimmune disease,FANCA,ENSG00000187741,FA complementation group A,0.2158532819654819,0.3121652569373895,genetic_association
EFO_0005140,autoimmune disease,GOLPH3L,ENSG00000143457,golgi phosphoprotein 3 like,0.18877455735942447,0.31051981261858,genetic_association
EFO_0005140,autoimmune disease,TNC,ENSG00000041982,tenascin C,0.21107959198983695,0.31035903715336427,genetic_association
EFO_0005140,autoimmune disease,CRIM1,ENSG00000150938,cysteine rich transmembrane BMP regulator 1,0.20079190129186086,0.31035903715336427,genetic_association
EFO_0005140,autoimmune disease,ZNF33B,ENSG00000196693,zinc finger protein 33B,0.18867681700261948,0.31035903715336427,genetic_association
EFO_0005140,autoimmune disease,PRR16,ENSG00000184838,proline rich 16,0.18867681700261948,0.31035903715336427,genetic_association
EFO_0005140,autoimmune disease,SVIP,ENSG00000198168,small VCP interacting protein,0.18857839441674626,0.31019713947313504,genetic_association
EFO_0005140,autoimmune disease,FCRL2,ENSG00000132704,Fc receptor like 2,0.36113461649116685,0.30989726193003053,genetic_association
EFO_0005140,autoimmune disease,CLK1,ENSG00000013441,CDC like kinase 1,0.1917940046732326,0.30986321429588676,genetic_association
EFO_0005140,autoimmune disease,MCL1,ENSG00000143384,"MCL1 apoptosis regulator, BCL2 family member",0.20600303130028813,0.3093638496545979,genetic_association
EFO_0005140,autoimmune disease,EPS8L3,ENSG00000198758,EPS8 signaling adaptor L3,0.18735542481058143,0.30818544733486947,genetic_association
EFO_0005140,autoimmune disease,BAZ2B,ENSG00000123636,bromodomain adjacent to zinc finger domain 2B,0.18727494256447946,0.3080530601512983,genetic_association
EFO_0005140,autoimmune disease,FCAMR,ENSG00000162897,Fc alpha and mu receptor,0.18782144056580122,0.30804011166976686,genetic_association
EFO_0005140,autoimmune disease,MACC1,ENSG00000183742,MET transcriptional regulator MACC1,0.19263342092311822,0.3075641643192917,genetic_association
EFO_0005140,autoimmune disease,DMAC1,ENSG00000137038,distal membrane arm assembly component 1,0.1869374781422849,0.30749795680150854,genetic_association
EFO_0005140,autoimmune disease,FANCE,ENSG00000112039,FA complementation group E,0.1881091816977371,0.3074242146370039,genetic_association
EFO_0005140,autoimmune disease,TEDC1,ENSG00000185347,tubulin epsilon and delta complex 1,0.18776450223814636,0.3073385216466668,genetic_association
EFO_0005140,autoimmune disease,SPATA31D3,ENSG00000186788,SPATA31 subfamily D member 3,0.18660298051819738,0.3069477336093267,genetic_association
EFO_0005140,autoimmune disease,MTF1,ENSG00000188786,metal regulatory transcription factor 1,0.1877838056404969,0.3068214478632557,genetic_association
EFO_0005140,autoimmune disease,RPS6KA4,ENSG00000162302,ribosomal protein S6 kinase A4,0.18619424834752452,0.3062754002248714,genetic_association
EFO_0005140,autoimmune disease,EPS8L2,ENSG00000177106,EPS8 signaling adaptor L2,0.18594591481523698,0.30586691042099373,genetic_association
EFO_0005140,autoimmune disease,PKD1,ENSG00000008710,"polycystin 1, transient receptor potential channel interacting",0.21663219386234295,0.30579558722868516,genetic_association
EFO_0005140,autoimmune disease,DNAAF5,ENSG00000164818,dynein axonemal assembly factor 5,0.18563461380016835,0.3053548438892575,genetic_association
EFO_0005140,autoimmune disease,SP140L,ENSG00000185404,SP140 nuclear body protein like,0.18533872177730087,0.3048681239796396,genetic_association
EFO_0005140,autoimmune disease,SNX11,ENSG00000002919,sorting nexin 11,0.18488369858164372,0.3041196453741062,genetic_association
EFO_0005140,autoimmune disease,CYBB,ENSG00000165168,cytochrome b-245 beta chain,0.235074519191001,0.3039653988058105,genetic_association
EFO_0005140,autoimmune disease,RHBDF2,ENSG00000129667,rhomboid 5 homolog 2,0.22666470813319572,0.3039653988058105,genetic_association
EFO_0005140,autoimmune disease,CD24,ENSG00000272398,CD24 molecule,0.19375551147679165,0.3039653988058105,genetic_association
EFO_0005140,autoimmune disease,ATP6V1G2,ENSG00000213760,ATPase H+ transporting V1 subunit G2,0.18728459136147263,0.3039653988058105,genetic_association
EFO_0005140,autoimmune disease,SUPT20H,ENSG00000102710,"SPT20 homolog, SAGA complex component",0.1847899273423509,0.3039653988058105,genetic_association
EFO_0005140,autoimmune disease,MECOM,ENSG00000085276,MDS1 and EVI1 complex locus,0.20929961362943494,0.3039094562518392,genetic_association
EFO_0005140,autoimmune disease,PPP1R3A,ENSG00000154415,protein phosphatase 1 regulatory subunit 3A,0.2000625079588042,0.30380275275588453,genetic_association
EFO_0005140,autoimmune disease,TLDC2,ENSG00000101342,TBC/LysM-associated domain containing 2,0.18454338914794072,0.3035598621964156,genetic_association
EFO_0005140,autoimmune disease,LINGO2,ENSG00000174482,leucine rich repeat and Ig domain containing 2,0.18898307215385357,0.30266097281413,genetic_association
EFO_0005140,autoimmune disease,SKOR2,ENSG00000215474,SKI family transcriptional corepressor 2,0.1837876215303866,0.3023166818533185,genetic_association
EFO_0005140,autoimmune disease,SGF29,ENSG00000176476,SAGA complex associated factor 29,0.18588981062417737,0.30212382997754217,genetic_association
EFO_0005140,autoimmune disease,MKRN2OS,ENSG00000225526,MKRN2 opposite strand,0.18361598111185407,0.30203434639802185,genetic_association
EFO_0005140,autoimmune disease,LEPR,ENSG00000116678,leptin receptor,0.2111674722908864,0.30174535427011384,genetic_association
EFO_0005140,autoimmune disease,HTR1B,ENSG00000135312,5-hydroxytryptamine receptor 1B,0.19322529162588348,0.3014268009933334,genetic_association
EFO_0005140,autoimmune disease,PTP4A1,ENSG00000112245,protein tyrosine phosphatase 4A1,0.1890084881450018,0.3014268009933334,genetic_association
EFO_0005140,autoimmune disease,AOX1,ENSG00000138356,aldehyde oxidase 1,0.18768436251183726,0.3014268009933334,genetic_association
EFO_0005140,autoimmune disease,IMMP1L,ENSG00000148950,inner mitochondrial membrane peptidase subunit 1,0.18669127378666409,0.3014268009933334,genetic_association
EFO_0005140,autoimmune disease,ZDHHC6,ENSG00000023041,zDHHC palmitoyltransferase 6,0.18664086720092796,0.3014268009933334,genetic_association
EFO_0005140,autoimmune disease,TYW5,ENSG00000162971,tRNA-yW synthesizing protein 5,0.18361621540408127,0.3014268009933334,genetic_association
EFO_0005140,autoimmune disease,MAIP1,ENSG00000162972,matrix AAA peptidase interacting protein 1,0.18361621540408127,0.3014268009933334,genetic_association
EFO_0005140,autoimmune disease,ZNF514,ENSG00000144026,zinc finger protein 514,0.18324663554939655,0.3014268009933334,genetic_association
EFO_0005140,autoimmune disease,PGAP1,ENSG00000197121,post-GPI attachment to proteins inositol deacylase 1,0.18324663554939655,0.3014268009933334,genetic_association
EFO_0005140,autoimmune disease,ZNF2,ENSG00000275111,zinc finger protein 2,0.18324663554939655,0.3014268009933334,genetic_association
EFO_0005140,autoimmune disease,BZW1,ENSG00000082153,basic leucine zipper and W2 domains 1,0.18324663554939655,0.3014268009933334,genetic_association
EFO_0005140,autoimmune disease,ZNF892,ENSG00000233757,zinc finger protein 892,0.18324663554939655,0.3014268009933334,genetic_association
EFO_0005140,autoimmune disease,C2orf69,ENSG00000178074,chromosome 2 open reading frame 69,0.18324663554939655,0.3014268009933334,genetic_association
EFO_0005140,autoimmune disease,ACSL5,ENSG00000197142,acyl-CoA synthetase long chain family member 5,0.18324663554939655,0.3014268009933334,genetic_association
EFO_0005140,autoimmune disease,MRPS5,ENSG00000144029,mitochondrial ribosomal protein S5,0.18324663554939655,0.3014268009933334,genetic_association
EFO_0005140,autoimmune disease,ENSG00000285976,ENSG00000285976,novel protein,0.18324663554939655,0.3014268009933334,genetic_association
EFO_0005140,autoimmune disease,C1orf87,ENSG00000162598,chromosome 1 open reading frame 87,0.18324663554939655,0.3014268009933334,genetic_association
EFO_0005140,autoimmune disease,KCTD18,ENSG00000155729,potassium channel tetramerization domain containing 18,0.18324663554939655,0.3014268009933334,genetic_association
EFO_0005140,autoimmune disease,ELL,ENSG00000105656,elongation factor for RNA polymerase II,0.18377635093673073,0.3011582723370439,genetic_association
EFO_0005140,autoimmune disease,ATP8B2,ENSG00000143515,ATPase phospholipid transporting 8B2,0.3081440804377623,0.30101746610896174,genetic_association
EFO_0005140,autoimmune disease,DDR1,ENSG00000204580,discoidin domain receptor tyrosine kinase 1,0.28681749609807183,0.30086900867377603,genetic_association
EFO_0005140,autoimmune disease,SNX5,ENSG00000089006,sorting nexin 5,0.19504120990571985,0.30069719619629165,genetic_association
EFO_0005140,autoimmune disease,BANF2,ENSG00000125888,BANF family member 2,0.1832650611415456,0.30069719619629165,genetic_association
EFO_0005140,autoimmune disease,PPIAL4A,ENSG00000263353,peptidylprolyl isomerase A like 4A,0.1828030863231897,0.30069719619629165,genetic_association
EFO_0005140,autoimmune disease,ZNHIT3,ENSG00000273611,zinc finger HIT-type containing 3,0.1824507342022107,0.30011760371247065,genetic_association
EFO_0005140,autoimmune disease,HSPE1-MOB4,ENSG00000270757,HSPE1-MOB4 readthrough,0.18235210654520637,0.29995536870580247,genetic_association
EFO_0005140,autoimmune disease,CCDC157,ENSG00000187860,coiled-coil domain containing 157,0.18231034229169227,0.29988666968006106,genetic_association
EFO_0005140,autoimmune disease,AGPAT2,ENSG00000169692,1-acylglycerol-3-phosphate O-acyltransferase 2,0.19334148855086902,0.29984961740418886,genetic_association
EFO_0005140,autoimmune disease,BFAR,ENSG00000103429,bifunctional apoptosis regulator,0.18297294765492741,0.2998451784266808,genetic_association
EFO_0005140,autoimmune disease,ENTHD1,ENSG00000176177,ENTH domain containing 1,0.1821106431458917,0.2995581797489947,genetic_association
EFO_0005140,autoimmune disease,ATP5MG,ENSG00000167283,ATP synthase membrane subunit g,0.18551793936632308,0.29900762397921604,genetic_association
EFO_0005140,autoimmune disease,BTN2A1,ENSG00000112763,butyrophilin subfamily 2 member A1,0.23294526386691966,0.2981475757381713,genetic_association
EFO_0005140,autoimmune disease,ZNF468,ENSG00000204604,zinc finger protein 468,0.1808625810625551,0.29750521239113115,genetic_association
EFO_0005140,autoimmune disease,PDIK1L,ENSG00000175087,PDLIM1 interacting kinase 1 like,0.189121055415532,0.29729075972241703,genetic_association
EFO_0005140,autoimmune disease,E2F3,ENSG00000112242,E2F transcription factor 3,0.33119316183787323,0.2963811690254389,genetic_association
EFO_0005140,autoimmune disease,ACTR2,ENSG00000138071,actin related protein 2,0.35387326644277234,0.2963297195552398,genetic_association
EFO_0005140,autoimmune disease,ZNF496,ENSG00000162714,zinc finger protein 496,0.18897721189982955,0.29626586446066766,genetic_association
EFO_0005140,autoimmune disease,GPR142,ENSG00000257008,G protein-coupled receptor 142,0.19320938561922543,0.29585921503725554,genetic_association
EFO_0005140,autoimmune disease,SH3GL3,ENSG00000140600,"SH3 domain containing GRB2 like 3, endophilin A3",0.17957657362742496,0.2953898278108755,genetic_association
EFO_0005140,autoimmune disease,ENPEP,ENSG00000138792,glutamyl aminopeptidase,0.18163906039082361,0.2951831725322233,genetic_association
EFO_0005140,autoimmune disease,SPATA31F3,ENSG00000187791,SPATA31 subfamily F member 3,0.17920478140752663,0.29477825784047923,genetic_association
EFO_0005140,autoimmune disease,CDH12,ENSG00000154162,cadherin 12,0.17896134046782114,0.2943778159798893,genetic_association
EFO_0005140,autoimmune disease,ANAPC1,ENSG00000153107,anaphase promoting complex subunit 1,0.18035436131413754,0.29433561958118754,genetic_association
EFO_0005140,autoimmune disease,ATP2A1,ENSG00000196296,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1,0.17988825721244994,0.2936987744997981,genetic_association
EFO_0005140,autoimmune disease,WWC1,ENSG00000113645,WW and C2 domain containing 1,0.17836422217558387,0.29339560173020307,genetic_association
EFO_0005140,autoimmune disease,ALPG,ENSG00000163286,"alkaline phosphatase, germ cell",0.18058865290521256,0.2930309642097374,genetic_association
EFO_0005140,autoimmune disease,PRSS55,ENSG00000184647,serine protease 55,0.19168292319455685,0.2923616015206755,genetic_association
EFO_0005140,autoimmune disease,ALMS1,ENSG00000116127,ALMS1 centrosome and basal body associated protein,0.2008444540992237,0.2918260328707092,genetic_association
EFO_0005140,autoimmune disease,TSGA10IP,ENSG00000175513,testis specific 10 interacting protein,0.17716000740717647,0.29141475987593546,genetic_association
EFO_0005140,autoimmune disease,TMEM131,ENSG00000075568,transmembrane protein 131,0.17658104138132052,0.2904624047260886,genetic_association
EFO_0005140,autoimmune disease,SHISA2,ENSG00000180730,shisa family member 2,0.17656281127179455,0.2904324175801871,genetic_association
EFO_0005140,autoimmune disease,SIM1,ENSG00000112246,SIM bHLH transcription factor 1,0.19948433328227463,0.29037973078625945,genetic_association
EFO_0005140,autoimmune disease,RPL37,ENSG00000145592,ribosomal protein L37,0.1764807308438239,0.2902974015087969,genetic_association
EFO_0005140,autoimmune disease,RAB5B,ENSG00000111540,"RAB5B, member RAS oncogene family",0.17726518086619913,0.2898484046700475,genetic_association
EFO_0005140,autoimmune disease,TPST2,ENSG00000128294,tyrosylprotein sulfotransferase 2,0.38033006544136894,0.28966354321692367,genetic_association
EFO_0005140,autoimmune disease,ZNF619,ENSG00000177873,zinc finger protein 619,0.3198396509270704,0.28966354321692367,genetic_association
EFO_0005140,autoimmune disease,FGF20,ENSG00000078579,fibroblast growth factor 20,0.19693831486523988,0.28966354321692367,genetic_association
EFO_0005140,autoimmune disease,LUM,ENSG00000139329,lumican,0.18753714171567454,0.28966354321692367,genetic_association
EFO_0005140,autoimmune disease,PLSCR1,ENSG00000188313,phospholipid scramblase 1,0.1856673702217788,0.28966354321692367,genetic_association
EFO_0005140,autoimmune disease,ALG1,ENSG00000033011,ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase,0.18530101232493904,0.28966354321692367,genetic_association
EFO_0005140,autoimmune disease,CYCS,ENSG00000172115,"cytochrome c, somatic",0.1848992607525421,0.28966354321692367,genetic_association
EFO_0005140,autoimmune disease,IER3IP1,ENSG00000134049,immediate early response 3 interacting protein 1,0.1768345485762421,0.28966354321692367,genetic_association
EFO_0005140,autoimmune disease,SMCHD1,ENSG00000101596,structural maintenance of chromosomes flexible hinge domain containing 1,0.17646496872155737,0.28966354321692367,genetic_association
EFO_0005140,autoimmune disease,HDHD2,ENSG00000167220,haloacid dehalogenase like hydrolase domain containing 2,0.17609538886687268,0.28966354321692367,genetic_association
EFO_0005140,autoimmune disease,RPL14,ENSG00000188846,ribosomal protein L14,0.17609538886687268,0.28966354321692367,genetic_association
EFO_0005140,autoimmune disease,MRPL19,ENSG00000115364,mitochondrial ribosomal protein L19,0.17609538886687268,0.28966354321692367,genetic_association
EFO_0005140,autoimmune disease,SRSF4,ENSG00000116350,serine and arginine rich splicing factor 4,0.17609538886687268,0.28966354321692367,genetic_association
EFO_0005140,autoimmune disease,SPMIP4,ENSG00000153790,sperm microtubule inner protein 4,0.17609538886687268,0.28966354321692367,genetic_association
EFO_0005140,autoimmune disease,PTPRN2,ENSG00000155093,protein tyrosine phosphatase receptor type N2,0.19545437394190326,0.2894980958005064,genetic_association
EFO_0005140,autoimmune disease,MTUS2,ENSG00000132938,microtubule associated scaffold protein 2,0.17599480828704733,0.2894980958005064,genetic_association
EFO_0005140,autoimmune disease,CCSER1,ENSG00000184305,coiled-coil serine rich protein 1,0.17599480828704733,0.2894980958005064,genetic_association
EFO_0005140,autoimmune disease,RNFT1,ENSG00000189050,"ring finger protein, transmembrane 1",0.17580704318648807,0.28918923646767286,genetic_association
EFO_0005140,autoimmune disease,LEO1,ENSG00000166477,"LEO1 homolog, Paf1/RNA polymerase II complex component",0.1756239677697993,0.2888880913087041,genetic_association
EFO_0005140,autoimmune disease,CALHM6,ENSG00000188820,calcium homeostasis modulator family member 6,0.17765303250346956,0.28855595757566366,genetic_association
EFO_0005140,autoimmune disease,TNS1,ENSG00000079308,tensin 1,0.18446445303347658,0.288250661744288,genetic_association
EFO_0005140,autoimmune disease,CREBBP,ENSG00000005339,CREB binding protein,0.33202684189339887,0.2879844946587177,genetic_association
EFO_0005140,autoimmune disease,SYMPK,ENSG00000125755,symplekin scaffold protein,0.17543325794551531,0.2878144746319309,genetic_association
EFO_0005140,autoimmune disease,CSF2,ENSG00000164400,colony stimulating factor 2,0.4140325348562668,0.28778031403926746,genetic_association
EFO_0005140,autoimmune disease,DEFA3,ENSG00000239839,defensin alpha 3,0.17740906939653617,0.28725033429773306,genetic_association
EFO_0005140,autoimmune disease,PLA2G2C,ENSG00000187980,phospholipase A2 group IIC,0.17443295474044831,0.28692896531273526,genetic_association
EFO_0005140,autoimmune disease,PRR15L,ENSG00000167183,proline rich 15 like,0.17436022550579555,0.28680933124428787,genetic_association
EFO_0005140,autoimmune disease,MAPK1,ENSG00000100030,mitogen-activated protein kinase 1,0.20083237247232857,0.2864747542938058,genetic_association
EFO_0005140,autoimmune disease,RPS6KB1,ENSG00000108443,ribosomal protein S6 kinase B1,0.19033920843815896,0.28632241928471375,genetic_association
EFO_0005140,autoimmune disease,SMTNL2,ENSG00000188176,smoothelin like 2,0.1738702385698651,0.28600333994091015,genetic_association
EFO_0005140,autoimmune disease,GNB2,ENSG00000172354,G protein subunit beta 2,0.17414593479799448,0.2858489085041016,genetic_association
EFO_0005140,autoimmune disease,SYNGAP1,ENSG00000197283,synaptic Ras GTPase activating protein 1,0.17346098934964882,0.285330156049217,genetic_association
EFO_0005140,autoimmune disease,CNNM3,ENSG00000168763,cyclin and CBS domain divalent metal cation transport mediator 3,0.17327109325345585,0.2850177913903792,genetic_association
EFO_0005140,autoimmune disease,PLEKHM1,ENSG00000225190,pleckstrin homology and RUN domain containing M1,0.17545589737896422,0.28491735907327814,genetic_association
